Name,Address,OpeningHours,URL
Mơ Coffee & Bakery - Nghĩa Tân,"B4/104 Ngõ 1 Nghĩa Tân, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/mo-coffee-bakery-nghia-tan
Mì Trộn Đây - Đồ Ăn Vặt - Hoa Bằng,"181 Hoa Bằng, P.Yên Hòa, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/mi-tron-day-do-an-vat-hoa-bang
"Bánh Mì, Xôi Mặn & Nước Ép - TIỆM EM DỨA","Số 48 Mỹ Đình, P. Mỹ Đình, Nam Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/banh-mi-xoi-man-nuoc-ep-tiem-em-dua
Oatway Yogurt & Tea - Trà Sữa & Sữa Chua Yến Mạch - Doãn Kế Thiện,"209 Doãn Kế Thiện, P. Mai Dịch, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/oatway-yogurt-tea-tra-sua-sua-chua-yen-mach-doan-ke-thien
Tiệm Bún Sao Kim - Trần Vỹ,"100C Đường Trần Vỹ, P. Mai Dịch, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/tiem-bun-sao-kim-tran-vy
Pika Lê - 144 Cầu Bươu,"144 Cầu Bươu, X. Tân Triều, Thanh Trì, Hà Nội",,https://shopeefood.vn/ha-noi/pika-le-144-cau-buou
Cơm Gà Nha Trang 79 - Ngõ 81 Hoàng Cầu,"14 Ngõ 81 Hoàng Cầu, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/com-ga-nha-trang-79-ngo-81-hoang-cau
A Little Sandwich - Nguyễn Văn Viên,"87 Nguyễn Văn Viên, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/a-little-sandwich-nguyen-van-vien
"Thu Thủy - Bánh Mì, Cà Phê & Nước Ép","Số 43, Ngõ 379, Ngách 379/7 Đội Cấn, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/thu-thuy-banh-mi-ca-phe-nuoc-ep
Phở Bò Mạnh Tiến - Phùng Khoang,"22 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/pho-bo-manh-tien-phung-khoang
Bánh Mì Bami Bread - Xuân Diệu,"16 Xuân Diệu, P. Quảng An, Tây Hồ, Hà Nội",,https://shopeefood.vn/ha-noi/banh-mi-bami-bread-xuan-dieu
Xôi Hằng Béo,"Kiot số 8 9 10 chợ Xanh KĐT Định Công (phố Trần Nguyên Đán), P. Định Công, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/xoi-hang-beo
Detox Hub - A5/D21 Ngõ 11 Duy Tân,"A5/D21 Ngõ 11 Duy Tân, P.Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/detox-hub-a5-d21-ngo-11-duy-tan
Bún Thang & Phở Gà Bà Ba - Nguyễn Trãi,"Số 5, Ngõ 330 Nguyễn Trãi, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,https://shopeefood.vn/ha-noi/bun-thang-pho-ga-ba-ba-nguyen-trai
"Chị Mít Quán - Bún Bò Nam Bộ, Bún Đậu Mắm Tôm & Nước Uống - Mễ Trì Hạ","5 Mễ Trì Hạ, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/chi-mit-quan-bun-bo-nam-bo-bun-dau-mam-tom-nuoc-uong-me-tri-ha
Yes Coffee - 101B3 Trung Tự,"101B3 Trung Tự, P. Trung Tự, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/yes-coffee-101b3-trung-tu
"Smileey Cafe - Cà Phê, Nước Ép & Panini - Hải Âu 10-SP8A-15","Hải Âu 10-SP8A-15, Vinhome Oceanpark, X. Kiêu Kỵ, Gia Lâm, Hà Nội",,https://shopeefood.vn/ha-noi/smileey-cafe-ca-phe-nuoc-ep-panini-hai-au-10-sp8a-15
Cổ Trà - Trà Shan Tuyết 300 Năm Tuổi & Trà Hoa Quả - 94 Trấn Vũ,"94 Trấn Vũ, P. Quán Thánh, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/co-tra-tra-shan-tuyet-300-nam-tuoi-tra-hoa-qua-94-tran-vu
"Sinh Tố, Nước Ép, Sữa Chua - Thụy Khuê","192 Thụy Khuê, P. Thụy Khuê, Tây Hồ, Hà Nội",,https://shopeefood.vn/ha-noi/sinh-to-nuoc-ep-sua-chua-thuy-khue
