tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Hải Phòng,Tân An,xã,4,1051,27563,24.9,"Trụ sở cũ của Đảng ủy, HĐND, UBND Đức Phúc","Xã Tân Phong (huyện Ninh Giang), Xã An Đức, Xã Đức Phúc",106.312,20.7617
thành phố Hải Phòng,Tân Hưng,phường,4,992,38794,14.18,"Trụ sở cũ của Đảng ủy, HĐND, UBND Hải Tân","Phường Hải Tân, Phường Tân Hưng, Xã Ngọc Sơn, Phường Trần Phú",106.337,20.9055
thành phố Hải Phòng,Tân Kỳ,xã,4,895,38172,27.76,"Trụ sở của Đảng ủy, HĐND, UBND Tân Kỳ hiện tại","Xã Đại Hợp (huyện Tứ Kỳ), Xã Tân Kỳ, Xã Dân An, Xã Kỳ Sơn, Xã Hưng Đạo (huyện Tứ Kỳ)",106.342,20.8263
thành phố Hải Phòng,Tân Minh,xã,4,1145,36598,33,Trụ sở cũ của UBND Cấp Tiến,"Xã Cấp Tiến, Xã Kiến Thiết, Xã Đoàn Lập, Xã Tân Minh",106.552,20.6966
thành phố Hải Phòng,Thạch Khôi,phường,4,847,34432,19.94,"Trụ sở của Đảng ủy, HĐND, UBND Thạch Khôi hiện tại","Phường Thạch Khôi, Xã Gia Xuyên, Xã Liên Hồng, Xã Thống Nhất",106.298,20.9011
thành phố Hải Phòng,Thái Tân,xã,4,1020,20334,20.73,"Trụ sở của Đảng ủy, HĐND, UBND Thái Tân hiện tại","Xã Minh Tân (huyện Nam Sách), Xã An Sơn, Xã Thái Tân",106.298,20.9762
thành phố Hải Phòng,Thành Đông,phường,4,837,50307,12.22,"Trụ sở cũ của Đảng ủy, HĐND, UBND và Công an Cẩm Thượng","Phường Cẩm Thượng, Phường Bình Hàn, Phường Nguyễn Trãi, Xã An Thượng",106.325,20.9596
thành phố Hải Phòng,Thanh Hà,xã,4,975,36173,25.9,"Trụ sở của Huyện ủy, HĐND, UBND huyện Thanh Hà","Thị trấn Thanh Hà, Xã Thanh Sơn (huyện Thanh Hà), Xã Thanh Tân",106.439,20.8856
thành phố Hải Phòng,Thanh Miện,xã,4,892,45388,33.47,"Trụ sở của Huyện ủy, HĐND, UBND huyện Thanh Miện hiện tại","Xã Cao Thắng, Xã Ngũ Hùng, Xã Tứ Cường, Thị trấn Thanh Miện",106.24,20.7742
thành phố Hải Phòng,Thiên Hương,phường,4,1216,45140,21.1,Trụ sở của UBND Thiên Hương,"Phường Thiên Hương, Phường Hoàng Lâm, Phường Lê Hồng Phong, Phường Hoa Động",106.641,20.9073
thành phố Hải Phòng,Thượng Hồng,xã,4,1047,24584,24.01,"Trụ sở cũ của Đảng ủy, HĐND, UBND Thái Hòa","Xã Bình Xuyên (huyện Bình Giang), Xã Thanh Tùng, Xã Đoàn Tùng, Xã Thúc Kháng, Xã Thái Minh, Xã Tân Hồng, Xã Thái Dương, Xã Thái Hòa",106.188,20.8367
thành phố Hải Phòng,Thủy Nguyên,phường,4,981,71731,45.34,Trụ sở của UBND TP Thủy Nguyên hiện tại,"Phường Dương Quan, Phường Thủy Đường, Phường Hoa Động, Phường An Lư, Phường Thủy Hà",106.698,20.8907
thành phố Hải Phòng,Tiên Lãng,xã,4,1162,40446,27.89,"Trụ sở cũ của Huyện ủy, Mặt trận TQVN huyện Tiên Lãng","Thị trấn Tiên Lãng, Xã Quyết Tiến, Xã Tiên Thanh, Xã Khởi Nghĩa",106.542,20.7349
