tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thanh Hóa,Đông Quang,phường,16,2586,61214,48.6,"Trụ sở phường An Hưng (Đảng ủy, đoàn thể) và Trụ sở xã Đông Văn (Chính quyền)","Phường Quảng Thắng, Xã Đông Vinh, Xã Đông Quang, Xã Đông Yên, Xã Đông Văn, Xã Đông Phú, Xã Đông Nam, Phường An Hưng",105.73,19.7689
tỉnh Thanh Hóa,Đông Sơn,phường,16,2591,5895,41.71,"Trụ sở Huyện ủy huyện Đông Sơn (Đảng ủy, đoàn thể) và Trụ sở UBND huyện Đông Sơn (Chính quyền)","Phường Rừng Thông, Phường Đông Thịnh, Phường Đông Tân, Xã Đông Hòa, Xã Đông Minh, Xã Đông Hoàng, Xã Đông Khê, Xã Đông Ninh",105.694,19.8153
tỉnh Thanh Hóa,Đông Thành,xã,16,2639,30307,26.38,Trụ sở xã Cầu Lộc,"Xã Đồng Lộc, Xã Thành Lộc, Xã Cầu Lộc, Xã Tuy Lộc",105.872,19.9655
tỉnh Thanh Hóa,Đông Tiến,phường,16,2590,57844,41.97,"Trụ sở Phường Đông Lĩnh (Đảng ủy, đoàn thể) và Trụ sở Phường Đông Tiên (Chính quyền)","Phường Đông Lĩnh, Phường Thiệu Khánh, Xã Đông Thanh, Xã Thiệu Vân, Xã Tân Châu, Xã Thiệu Giao, Xã Đông Tiến",105.727,19.8511
tỉnh Thanh Hóa,Đồng Tiến,xã,16,2677,22945,19.96,Xã Đồng Tiến,"Xã Đồng Lợi, Xã Đồng Thắng, Xã Đồng Tiến",105.679,19.768
tỉnh Thanh Hóa,Giao An,xã,16,2739,8329,113.88,Xã Giao Thiện,"Xã Giao Thiện, Xã Giao An",105.232,20.0553
tỉnh Thanh Hóa,Hà Long,xã,16,2658,23247,65.43,Trụ sở thị trấn Hà Long và trụ sở xã Hà Giang,"Thị trấn Hà Long, Xã Hà Bắc, Xã Hà Giang",105.814,20.1011
tỉnh Thanh Hóa,Hà Trung,xã,16,2637,30151,34.14,Trụ sở Huyện ủy và trụ sở HĐND và UBND huyện Hà Trung,"Xã Hà Đông, Xã Hà Ngọc, Xã Yến Sơn, Thị trấn Hà Trung, Xã Hà Bình",105.837,19.9916
tỉnh Thanh Hóa,Hạc Thành,phường,16,2592,197142,24.63,Trụ sở UBND tỉnh,"Phường Phú Sơn, Phường Lam Sơn, Phường Ba Đình, Phường Ngọc Trạo, Phường Đông Sơn (thành phố Thanh Hóa), Phường Trường Thi, Phường Điện Biên, Phường Đông Hương, Phường Đông Hải, Phường Đông Vệ, Phường Đông Thọ, Phường An Hưng",105.789,19.8028
tỉnh Thanh Hóa,Hải Bình,phường,16,2572,3367,37.74,Trụ sở phường Mai Lâm,"Phường Mai Lâm, Phường Tĩnh Hải, Phường Hải Bình",105.763,19.366
tỉnh Thanh Hóa,Hải Lĩnh,phường,16,2569,1833,41.18,Trụ sở phường Hải Lĩnh,"Xã Định Hải (thị xã Nghi Sơn), Phường Ninh Hải, Phường Hải Lĩnh",105.75,19.4926
