tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thái Nguyên,Trung Thành,phường,10,1187,37075,25.84,"Trụ sở Đảng ủy, HĐND, UBND phường Trung Thành","Phường Trung Thành (thành phố Phổ Yên), Phường Đông Cao, Phường Tân Phú, Phường Thuận Thành",105.881,21.3595
tỉnh Thái Nguyên,Văn Hán,xã,10,1155,19935,96.26,"Trụ sở Đảng ủy, HĐND, UBND xã Văn Hán","Xã Khe Mo, Xã Văn Hán",105.929,21.6645
tỉnh Thái Nguyên,Văn Lang,xã,10,1201,17949,54.06,"Trụ sở Đảng ủy, HĐND, UBND xã Văn Lang","Xã Kim Hỷ, Xã Lương Thượng, Xã Văn Lang",106.061,22.2586
tỉnh Thái Nguyên,Văn Lăng,xã,10,1154,9503,75.27,"Trụ sở Đảng ủy, HĐND, UBND xã Văn Lăng","Xã Hòa Bình, Xã Văn Lăng",105.829,21.7861
tỉnh Thái Nguyên,Vạn Phú,xã,10,1174,22062,51.2,"Trụ sở Đảng ủy, HĐND, UBND xã Vạn Phú","Xã Văn Yên, Xã Vạn Phú",105.637,21.5497
tỉnh Thái Nguyên,Vạn Xuân,phường,10,1184,6161,40.2,"Trụ sở Đảng ủy, HĐND, UBND phường Nam Tiến","Phường Nam Tiến, Phường Đồng Tiến, Phường Tân Hương, Phường Tiên Phong",105.897,21.4111
tỉnh Thái Nguyên,Vĩnh Thông,xã,10,1211,4631,129.55,"Trụ sở Đảng ủy, HĐND, UBND xã Vũ Muộn","Xã Sỹ Bình, Xã Vũ Muộn, Xã Cao Sơn",105.981,22.2099
tỉnh Thái Nguyên,Võ Nhai,xã,10,1163,17509,99.78,"Trụ sở Đảng ủy, HĐND, UBND huyện Võ Nhai hiện nay","Thị trấn Đình Cả, Xã Phú Thượng, Xã Lâu Thượng",106.112,21.758
tỉnh Thái Nguyên,Vô Tranh,xã,10,1153,38253,83.53,"Trụ sở Đảng ủy, HĐND, UBND xã Tức Tranh","Xã Tức Tranh, Xã Cổ Lũng, Xã Phú Đô, Xã Vô Tranh",105.772,21.7044
tỉnh Thái Nguyên,Xuân Dương,xã,10,1210,6621,206.7,"Trụ sở Đảng ủy, HĐND, UBND xã Xuân Dương","Xã Đổng Xá, Xã Liêm Thủy, Xã Xuân Dương",106.021,22.0097
tỉnh Thái Nguyên,Yên Bình,xã,10,1124,14813,119.22,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Hân","Xã Yên Cư, Xã Bình Văn, Xã Yên Hân",105.936,21.9433
tỉnh Thái Nguyên,Yên Phong,xã,10,1122,7379,115.98,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Phong","Xã Đại Sảo, Xã Yên Mỹ, Xã Yên Phong",105.63,22.0727
tỉnh Thái Nguyên,Yên Thịnh,xã,10,1121,5476,165.8,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Thịnh","Xã Bản Thi, Xã Yên Thượng, Xã Yên Thịnh",105.502,22.2174
tỉnh Thái Nguyên,Yên Trạch,xã,10,1151,23543,112.68,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Đổ","Xã Yên Ninh, Xã Yên Đổ, Xã Yên Trạch",105.719,21.8467
