tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Sơn La,Gia Phù,xã,15,1383,21929,111.32,"Bản Tân Ba, xã Gia Phù, Tỉnh Sơn La","Xã Tường Phù, Xã Suối Bau, Xã Sập Xa, Xã Gia Phù",104.561,21.1914
tỉnh Sơn La,Huổi Một,xã,15,1417,12349,240.66,"Bản Pá Mằn, xã Huổi Một, tỉnh Sơn La","Xã Nậm Mằn, Xã Huổi Một",103.634,21.0371
tỉnh Sơn La,Kim Bon,xã,15,1385,9873,104.51,"Bản Kim Bon, xã Kim Bon, tỉnh Sơn La","Xã Đá Đỏ, Xã Kim Bon",104.588,21.1046
tỉnh Sơn La,Long Hẹ,xã,15,1365,8473,158.4,"Bản Nong Lạnh, xã Long Hẹ, tỉnh Sơn La","Xã É Tòng, Xã Long Hẹ",103.499,21.4304
tỉnh Sơn La,Lóng Phiêng,xã,15,1401,11152,147.81,đang cập nhật,"Xã Chiềng Tương, Xã Lóng Phiêng",104.386,20.8865
tỉnh Sơn La,Lóng Sập,xã,15,1394,9629,211.3,đang cập nhật,"Xã Chiềng Khừa, Xã Lóng Sập",104.507,20.8017
tỉnh Sơn La,Mai Sơn,xã,15,1407,52361,164.4,"Tiểu khu 4, xã Mai Sơn, tỉnh Sơn La","Thị trấn Hát Lót, Xã Hát Lót, Xã Cò Nòi",104.168,21.1465
tỉnh Sơn La,Mộc Châu,phường,15,3328,21087,167.62,"Tổ dân phố 5, Phường Mộc Châu, tỉnh Sơn La","Phường Mộc Lỵ, Phường Mường Sang, Xã Chiềng Hắc",104.564,20.892
tỉnh Sơn La,Mộc Sơn,phường,15,1395,15025,37.88,"Tổ dân phố 4, phường Mộc Sơn, tỉnh Sơn La","Phường Đông Sang, Phường Mộc Sơn",104.626,20.8286
tỉnh Sơn La,Muổi Nọi,xã,15,1368,15633,128.7,"Bản Muổi Nọi A, Xã Muổi Nọi, tỉnh Sơn La","Xã Bản Lầm, Xã Bon Phặng, Xã Muổi Nọi",103.785,21.253
