tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Đồng Tháp,Gò Công,phường,31,514,36124,10.1,UBND phường 1,"Phường 1 (thành phố Gò Công), Phường 5 (thành phố Gò Công), Phường Long Hòa",106.67,10.3501
tỉnh Đồng Tháp,Gò Công Đông,xã,31,88,30104,106.4,UBND xã Tân Thành,"Xã Tân Thành (huyện Gò Công Đông), Xã Tăng Hòa",106.748,10.2995
tỉnh Đồng Tháp,Hậu Mỹ,xã,31,519,40097,78.6,UBND xã Mỹ Tân,"Xã Hậu Mỹ Bắc A, Xã Hậu Mỹ Bắc B, Xã Hậu Mỹ Trinh",105.973,10.4791
tỉnh Đồng Tháp,Hiệp Đức,xã,31,548,35734,46,UBND xã Hội Xuân,"Xã Tân Phong, Xã Hội Xuân, Xã Hiệp Đức",106.035,10.3121
tỉnh Đồng Tháp,Hòa Long,xã,31,467,68886,81.3,đang cập nhật,"Thị trấn Lai Vung, Xã Long Hậu, Xã Long Thắng, Xã Hòa Long",105.692,10.2433
tỉnh Đồng Tháp,Hội Cư,xã,31,520,52774,48.7,UBND xã Hậu Thành,"Xã Mỹ Hội (huyện Cái Bè), Xã An Cư, Xã Hậu Thành, Xã Hậu Mỹ Phú",106.013,10.4019
tỉnh Đồng Tháp,Hồng Ngự,phường,31,420,53945,64.2,UBND phường An Thạnh,"Phường An Thạnh, Xã Bình Thạnh, Xã Tân Hội (thành phố Hồng Ngự)",105.377,10.8412
tỉnh Đồng Tháp,Hưng Thạnh,xã,31,479,31368,65.2,UBND xã Phú Mỹ,"Xã Hưng Thạnh (huyện Tân Phước), Xã Phú Mỹ, Xã Tân Hòa Thành",106.297,10.53
tỉnh Đồng Tháp,Kim Sơn,xã,31,524,29382,29.4,UBND xã Song Thuận,"Xã Song Thuận, Xã Bình Đức, Xã Kim Sơn",106.264,10.339
tỉnh Đồng Tháp,Lai Vung,xã,31,465,80649,71.2,UBND xã Tân Thành,"Xã Tân Thành, Xã Tân Phước (huyện Lai Vung), Xã Định An, Xã Định Yên",105.565,10.2983
tỉnh Đồng Tháp,Lấp Vò,xã,31,462,73883,85.2,UBND thị trấn Lấp Vò,"Thị trấn Lấp Vò, Xã Bình Thành (huyện Lấp Vò), Xã Vĩnh Thạnh, Xã Bình Thạnh Trung",105.578,10.3521
tỉnh Đồng Tháp,Long Bình,xã,31,84,30788,36.6,UBND xã Long Bình,"Xã Bình Tân, Xã Long Bình",106.645,10.3092
tỉnh Đồng Tháp,Long Định,xã,31,552,48391,43.8,UBND xã Đông Hòa,"Xã Nhị Bình, Xã Đông Hòa, Xã Long Định",106.246,10.4114
tỉnh Đồng Tháp,Long Hưng,xã,31,553,33579,79.71,UBND xã Tam Hiệp,"Xã Tam Hiệp, Xã Thạnh Phú, Xã Long Hưng",106.29,10.3793
tỉnh Đồng Tháp,Long Khánh,xã,31,423,7707,21.3,UBND xã Long Khánh B,"Xã Long Khánh A, Xã Long Khánh B",105.309,10.7993
tỉnh Đồng Tháp,Long Phú Thuận,xã,31,425,61107,56.6,UBND xã Long Thuận,"Xã Long Thuận, Xã Phú Thuận A, Xã Phú Thuận B",105.334,10.7522
tỉnh Đồng Tháp,Long Thuận,phường,31,516,29715,8.3,UBND TP Gò Công,"Phường 2 (thành phố Gò Công), Phường Long Thuận",106.693,10.3618
tỉnh Đồng Tháp,Long Tiên,xã,31,547,43997,44.6,UBND xã Long Tiên,"Xã Mỹ Long (huyện Cai Lậy), Xã Long Trung, Xã Long Tiên",106.143,10.3451
tỉnh Đồng Tháp,Lương Hòa Lạc,xã,31,528,4741,86,UBND xã Thanh Bình,"Xã Thanh Bình, Xã Phú Kiết, Xã Lương Hòa Lạc",106.386,10.4123
tỉnh Đồng Tháp,Mỹ An Hưng,xã,31,463,55371,65.3,UBND xã Mỹ An Hưng B,"Xã Tân Mỹ (huyện Lấp Vò), Xã Hội An Đông, Xã Mỹ An Hưng A, Xã Mỹ An Hưng B",105.604,10.3883
tỉnh Đồng Tháp,Mỹ Đức Tây,xã,31,532,36897,45.8,UBND xã Mỹ Đức Đông,"Xã Thiện Trí, Xã Mỹ Đức Đông, Xã Mỹ Đức Tây",105.94,10.3643
tỉnh Đồng Tháp,Mỹ Hiệp,xã,31,509,54577,79.4,UBND xã Mỹ Hiệp,"Xã Mỹ Long, Xã Bình Thạnh (huyện Cao Lãnh), Xã Mỹ Hiệp",105.794,10.3429
tỉnh Đồng Tháp,Mỹ Lợi,xã,31,521,33781,43.8,UBND xã An Thái Đông,"Xã An Thái Đông, Xã Mỹ Lợi A, Xã Mỹ Lợi B",105.885,10.3759
tỉnh Đồng Tháp,Mỹ Ngãi,phường,31,415,đang cập nhật,49.0509,UBND xã Mỹ Tân,"Phường Mỹ Ngãi, Xã Mỹ Tân (thành phố Cao Lãnh), Xã Tân Nghĩa",105.611,10.5092
tỉnh Đồng Tháp,Mỹ Phong,phường,31,513,50731,23,UBND phường 9,"Phường 9 (thành phố Mỹ Tho), Xã Tân Mỹ Chánh, Xã Mỹ Phong",106.391,10.3704
