tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Tuyên Quang,Thượng Nông,xã,8,2335,7204,79.83,đang cập nhật,"Xã Thượng Giáp, Xã Thượng Nông",105.493,22.5893
tỉnh Tuyên Quang,Thượng Sơn,xã,8,2414,6144,142.6,đang cập nhật,Không sáp nhập,104.835,22.6584
tỉnh Tuyên Quang,Tiên Nguyên,xã,8,2438,5027,90.13,đang cập nhật,Không sáp nhập,104.671,22.4944
tỉnh Tuyên Quang,Tiên Yên,xã,8,2442,14241,97.18,đang cập nhật,"Xã Vĩ Thượng, Xã Hương Sơn, Xã Tiên Yên",104.699,22.2874
tỉnh Tuyên Quang,Tri Phú,xã,8,2350,8686,170.26,đang cập nhật,"Xã Linh Phú, Xã Tri Phú",105.413,22.0252
tỉnh Tuyên Quang,Trung Hà,xã,8,2343,8303,103.18,đang cập nhật,Không sáp nhập,105.067,22.2854
tỉnh Tuyên Quang,Trung Sơn,xã,8,2364,3254,76.81,đang cập nhật,"Xã Đạo Viện, Xã Công Đa, Xã Trung Sơn",105.378,21.8641
tỉnh Tuyên Quang,Trung Thịnh,xã,8,2430,12277,72.11,đang cập nhật,"Xã Cốc Rế, Xã Thu Tà, Xã Trung Thịnh",104.555,22.6841
tỉnh Tuyên Quang,Trường Sinh,xã,8,2381,17615,53.36,đang cập nhật,"Xã Hào Phú, Xã Đông Lợi, Xã Trường Sinh",105.324,21.5624
tỉnh Tuyên Quang,Tùng Bá,xã,8,2410,8225,120.49,đang cập nhật,Không sáp nhập,105.099,22.8961
tỉnh Tuyên Quang,Tùng Vài,xã,8,2404,11221,149.98,đang cập nhật,"Xã Cao Mã Pờ, Xã Tả Ván, Xã Tùng Vài",104.869,23.0606
tỉnh Tuyên Quang,Vị Xuyên,xã,8,2407,23898,80.44,đang cập nhật,"Thị trấn Vị Xuyên, Thị trấn Nông trường Việt Lâm, Xã Đạo Đức, Xã Việt Lâm",104.971,22.6941
tỉnh Tuyên Quang,Việt Lâm,xã,8,2416,6419,92.66,đang cập nhật,"Xã Quảng Ngần, Xã Việt Lâm",104.907,22.6668
tỉnh Tuyên Quang,Vĩnh Tuy,xã,8,2446,36859,115.86,đang cập nhật,"Thị trấn Vĩnh Tuy, Xã Vĩnh Hảo, Xã Đông Thành",104.867,22.2474
tỉnh Tuyên Quang,Xín Mần,xã,8,2429,19596,125.24,đang cập nhật,"Xã Thèn Phàng, Xã Nàn Xỉn, Xã Bản Díu, Xã Chí Cà, Xã Xín Mần",104.512,22.7452
tỉnh Tuyên Quang,Xuân Giang,xã,8,2441,9234,86.06,đang cập nhật,"Xã Nà Khương, Xã Xuân Giang",104.632,22.313
tỉnh Tuyên Quang,Xuân Vân,xã,8,2362,1902,104.25,đang cập nhật,"Xã Trung Trực, Xã Phúc Ninh, Xã Xuân Vân",105.233,21.9467
tỉnh Tuyên Quang,Yên Cường,xã,8,2444,9741,116.9,đang cập nhật,"Xã Phiêng Luông, Xã Yên Cường",105.357,22.6782
tỉnh Tuyên Quang,Yên Hoa,xã,8,2337,7323,143.83,đang cập nhật,"Xã Khâu Tinh, Xã Yên Hoa",105.426,22.4474
tỉnh Tuyên Quang,Yên Lập,xã,8,2345,29678,69.05,đang cập nhật,"Xã Bình Phú, Xã Yên Lập",105.4,22.2146
tỉnh Tuyên Quang,Yên Minh,xã,8,2397,26556,154.7,đang cập nhật,"Thị trấn Yên Minh, Xã Lao Và Chải, Xã Hữu Vinh, Xã Đông Minh, Xã Vần Chải",105.139,23.0991
tỉnh Tuyên Quang,Yên Nguyên,xã,8,2351,16024,97.36,đang cập nhật,"Xã Hòa Phú, Xã Yên Nguyên",105.195,22.0914
tỉnh Tuyên Quang,Yên Phú,xã,8,2355,14964,42.61,đang cập nhật,"Xã Yên Lâm, Xã Yên Phú",104.934,22.1243
tỉnh Tuyên Quang,Yên Sơn,xã,8,2365,12614,116.62,đang cập nhật,"Thị trấn Yên Sơn, Xã Tứ Quận, Xã Lang Quán, Xã Chân Sơn",105.137,21.8622
tỉnh Tuyên Quang,Yên Thành,xã,8,2451,4778,38.13,đang cập nhật,"Xã Bản Rịa, Xã Yên Thành",104.514,22.4334
