tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Nghệ An,Hoàng Mai,phường,17,1499,44474,79.67,UBND phường Quỳnh Thiện,"Phường Quỳnh Thiện, Xã Quỳnh Trang, Xã Quỳnh Vinh",105.672,19.2863
tỉnh Nghệ An,Hợp Minh,xã,17,1472,46942,54.75,UBND xã Bảo Thành,"Xã Bảo Thành, Xã Long Thành, Xã Sơn Thành, Xã Viên Thành, Xã Vĩnh Thành",105.489,18.9288
tỉnh Nghệ An,Hùng Chân,xã,17,1454,12664,351.87,UBND xã Châu Phong,"Xã Châu Hoàn, Xã Châu Phong, Xã Diên Lãm",104.973,19.4374
tỉnh Nghệ An,Hùng Châu,xã,17,1448,55583,69.11,UBND xã Diễn Yên và Diễn Đoài,"Xã Diễn Đoài, Xã Diễn Lâm, Xã Diễn Trường, Xã Diễn Yên",105.563,19.1222
tỉnh Nghệ An,Hưng Nguyên,xã,17,1550,53144,46.14,UBND huyện Hưng Nguyên,"Thị trấn Hưng Nguyên, Xã Hưng Đạo, Xã Hưng Tây, Xã Thịnh Mỹ",105.627,18.6781
tỉnh Nghệ An,Hưng Nguyên Nam,xã,17,1552,36632,35.77,UBND xã Thông Tân,"Xã Hưng Lĩnh, Xã Long Xá, Xã Thông Tân, Xã Xuân Lam",105.608,18.6186
tỉnh Nghệ An,Huồi Tụ,xã,17,1517,5177,109.03,UBND xã Huồi Tụ,Không sáp nhập,104.26,19.5256
tỉnh Nghệ An,Hữu Khuông,xã,17,1526,2939,263.79,UBND xã Hữu Khuông,Không sáp nhập,104.626,19.485
tỉnh Nghệ An,Hữu Kiệm,xã,17,1521,12609,188.97,UBND xã Hữu Lập,"Xã Bảo Nam, Xã Hữu Lập, Xã Hữu Kiệm",104.245,19.3999
tỉnh Nghệ An,Keng Đu,xã,17,1515,5098,98.24,UBND xã Keng Đu,Không sáp nhập,104.116,19.6249
tỉnh Nghệ An,Kim Bảng,xã,17,1438,27936,183.26,UBND xã Kim Bảng,"Xã Thanh Hà, Xã Thanh Thủy, Xã Kim Bảng",105.289,18.6622
tỉnh Nghệ An,Kim Liên,xã,17,1547,55471,61.08,UBND xã Kim Liên,"Xã Hùng Tiến, Xã Nam Cát, Xã Nam Giang, Xã Xuân Hồng, Xã Kim Liên",105.562,18.6681
tỉnh Nghệ An,Lam Thành,xã,17,1553,31247,39.67,UBND xã Phúc Lợi,"Xã Châu Nhân, Xã Hưng Nghĩa, Xã Hưng Thành, Xã Phúc Lợi",105.662,18.6094
tỉnh Nghệ An,Lượng Minh,xã,17,1529,5322,227.97,UBND xã Lượng Minh,Không sáp nhập,104.471,19.3995
tỉnh Nghệ An,Lương Sơn,xã,17,1476,26494,47.39,UBND xã Tràng Sơn và Đông Sơn,"Xã Bài Sơn, Xã Đông Sơn, Xã Hồng Sơn, Xã Tràng Sơn",105.316,18.9477
tỉnh Nghệ An,Mậu Thạch,xã,17,1460,13200,164.26,UBND xã Thạch Ngàn,"Xã Mậu Đức, Xã Thạch Ngàn",104.961,19.1018
tỉnh Nghệ An,Minh Châu,xã,17,1462,44358,39.68,UBND xã Diễn Cát và Minh Châu,"Xã Diễn Cát, Xã Diễn Nguyên, Xã Hạnh Quảng, Xã Minh Châu",105.546,18.9669
tỉnh Nghệ An,Minh Hợp,xã,17,1495,21276,159.97,UBND xã Minh Hợp,"Xã Hạ Sơn, Xã Văn Lợi, Xã Minh Hợp",105.26,19.266
tỉnh Nghệ An,Môn Sơn,xã,17,1424,18836,529.42,UBND xã Môn Sơn,"Xã Lục Dạ, Xã Môn Sơn",104.848,18.8885
tỉnh Nghệ An,Mường Chọng,xã,17,1496,11291,173.65,đang cập nhật,"Xã Bắc Sơn, Xã Nam Sơn (huyện Quỳ Hợp), Xã Châu Lý",105.076,19.2161
tỉnh Nghệ An,Mường Ham,xã,17,1494,14257,160.35,UBND xã Châu Thái,"Xã Châu Cường, Xã Châu Thái",105.072,19.3146
tỉnh Nghệ An,Mường Lống,xã,17,1518,5649,148.31,UBND xã Mường Lống,Không sáp nhập,104.371,19.4978
tỉnh Nghệ An,Mường Quàng,xã,17,1511,17917,342.15,UBND xã Châu Thôn và Cắm Muộn,"Xã Cắm Muộn, Xã Châu Thôn, Xã Quang Phong",104.851,19.4891
tỉnh Nghệ An,Mường Típ,xã,17,1523,6412,217.66,UBND xã Mường Típ,"Xã Mường Ải, Xã Mường Típ",103.993,19.3078
tỉnh Nghệ An,Mường Xén,xã,17,1512,10396,182.49,UBND huyện Kỳ Sơn,"Thị trấn Mường Xén, Xã Tà Cạ, Xã Tây Sơn",104.095,19.3627
tỉnh Nghệ An,Mỹ Lý,xã,17,1513,5861,211.03,UBND xã Mỹ Lý,Không sáp nhập,104.348,19.638
tỉnh Nghệ An,Na Loi,xã,17,1516,4321,141.86,UBND xã Na Loi,"Xã Đoọc Mạy, Xã Na Loi",104.177,19.5678
tỉnh Nghệ An,Na Ngoi,xã,17,1519,9536,341.25,UBND xã Na Ngoi,"Xã Nậm Càn, Xã Na Ngoi",104.212,19.2239
tỉnh Nghệ An,Nậm Cắn,xã,17,1520,8694,147.7,UBND xã Nậm Cắn,"Xã Phà Đánh, Xã Nậm Cắn",104.153,19.4553
tỉnh Nghệ An,Nam Đàn,xã,17,1544,24489,67.6,UBND xã Nghĩa Thái,"Xã Nghĩa Thái (huyện Nam Đàn), Xã Nam Hưng, Xã Nam Thanh",105.461,18.7504
tỉnh Nghệ An,Nga My,xã,17,1528,8467,302.52,UBND xã Nga My,"Xã Xiêng My, Xã Nga My",104.82,19.3091
tỉnh Nghệ An,Nghi Lộc,xã,17,1536,46022,33.31,UBND huyện Nghi Lộc,"Thị trấn Quán Hành, Xã Diên Hoa, Xã Nghi Trung, Xã Nghi Vạn",105.635,18.7692
tỉnh Nghệ An,Nghĩa Đàn,xã,17,1481,19670,47.32,UBND huyện Nghĩa Đàn,"Thị trấn Nghĩa Đàn, Xã Nghĩa Bình, Xã Nghĩa Trung",105.474,19.353
tỉnh Nghệ An,Nghĩa Đồng,xã,17,1443,20195,72.43,UBND xã Nghĩa Đồng,"Xã Bình Hợp, Xã Nghĩa Đồng",105.371,19.16
tỉnh Nghệ An,Nghĩa Hành,xã,17,1446,22312,112,UBND xã Nghĩa Hành,"Xã Phú Sơn, Xã Tân Hương, Xã Nghĩa Hành",105.19,19.0099
tỉnh Nghệ An,Nghĩa Hưng,xã,17,1485,25459,68.65,UBND xã Nghĩa Hưng,"Xã Nghĩa Thành, Xã Nghĩa Hưng",105.351,19.3362
tỉnh Nghệ An,Nghĩa Khánh,xã,17,1488,25653,77.72,UBND xã Nghĩa Khánh,"Xã Nghĩa An, Xã Nghĩa Đức, Xã Nghĩa Khánh",105.369,19.2359
tỉnh Nghệ An,Nghĩa Lâm,xã,17,1483,23753,121.75,UBND xã Nghĩa Sơn và Nghĩa Lâm,"Xã Nghĩa Lạc, Xã Nghĩa Sơn, Xã Nghĩa Yên, Xã Nghĩa Lâm",105.459,19.414
