tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Ninh BÌnh,Tam Điệp,phường,6,867,26845,41.2,Trụ sở Thành ủy - HĐND - UBND TP Tam Điệp hiện nay,"Phường Bắc Sơn, Phường Tây Sơn, Xã Quang Sơn",105.86,20.163
tỉnh Ninh BÌnh,Tân Minh,xã,6,781,22292,223.76,Trụ sở xã Tân Minh hiện nay,"Xã Trung Nghĩa, Xã Tân Minh",106.021,20.3851
tỉnh Ninh BÌnh,Tân Thanh,xã,6,2838,18116,114.5,Trụ sở Huyện ủy - HĐND - UBND huyện Thanh Liêm,"Thị trấn Tân Thanh, Xã Thanh Thủy, Xã Thanh Phong",105.906,20.4754
tỉnh Ninh BÌnh,Tây Hoa Lư,phường,6,741,46648,84.96,Trụ sở xã Trường Yên hiện nay,"Phường Ninh Giang, Xã Trường Yên, Xã Ninh Hòa, Xã Phúc Sơn, Xã Gia Sinh, Xã Gia Tân",105.886,20.2711
tỉnh Ninh BÌnh,Thanh Bình,xã,6,2837,4741,86,Trụ sở xã Liêm Sơn hiện nay,"Xã Liêm Sơn, Xã Liêm Thuận, Xã Liêm Túc",105.968,20.4567
tỉnh Ninh BÌnh,Thanh Lâm,xã,6,2836,2955,52.91,Trụ sở xã Thanh Nghị hiện nay,"Xã Thanh Nghị, Xã Thanh Tân, Xã Thanh Hải",105.893,20.4215
tỉnh Ninh BÌnh,Thanh Liêm,xã,6,2835,23609,23.27,Trụ sở xã Thanh Nguyên hiện nay,"Xã Thanh Hương, Xã Thanh Tâm, Xã Thanh Nguyên",105.931,20.4302
tỉnh Ninh BÌnh,Thành Nam,phường,6,788,30830,16.03,Trụ sở phường Mỹ Xá hiện nay,"Phường Mỹ Xá, Xã Đại An",106.127,20.3999
tỉnh Ninh BÌnh,Thanh Sơn,xã,6,742,33342,315.4,Trụ sở xã Thanh Sơn hiện nay,"Xã Thanh Sơn (huyện Nho Quan), Xã Thượng Hòa, Xã Văn Phú",105.786,20.2785
tỉnh Ninh BÌnh,Thiên Trường,phường,6,889,31031,20.53,Trụ sở phường Lộc Hạ hiện nay,"Phường Lộc Hạ, Xã Mỹ Tân, Xã Mỹ Trung",106.2,20.4598
tỉnh Ninh BÌnh,Tiên Sơn,phường,6,2850,27062,23.96,Trụ sở xã Tiên Ngoại hiện nay,"Phường Tiên Sơn, Phường Tiên Nội, Xã Tiên Ngoại",105.974,20.5778
tỉnh Ninh BÌnh,Trần Thương,xã,6,2812,21933,26.32,Trụ sở xã Trần Hưng Đạo hiện nay,"Xã Trần Hưng Đạo, Xã Nhân Nghĩa, Xã Nhân Bình",106.104,20.5511
tỉnh Ninh BÌnh,Trực Ninh,xã,6,887,18453,17.26,Trụ sở xã Trực Nội hiện nay,"Xã Trực Thanh, Xã Trực Nội, Xã Trực Hưng",106.226,20.2537
tỉnh Ninh BÌnh,Trung Sơn,phường,6,765,31539,38.15,Trụ sở Đảng ủy - HĐND - UBND phường Trung Sơn hiện nay,"Phường Nam Sơn, Phường Trung Sơn, Xã Đông Sơn",105.913,20.1312
tỉnh Ninh BÌnh,Trường Thi,phường,6,890,69988,31.5,Trụ sở của xã Thành Lợi hiện nay,"Phường Trường Thi, Xã Thành Lợi",106.134,20.3676
tỉnh Ninh BÌnh,Vạn Thắng,xã,6,924,31625,74.8,Trụ sở xã Yên Thắng hiện nay,"Xã Yên Thắng (huyện Ý Yên), Xã Yên Tiến, Xã Yên Lương",106.036,20.2925
tỉnh Ninh BÌnh,Vị Khê,phường,6,891,36210,25.27,Trụ sở xã Nam Điền hiện nay,"Xã Nam Điền (huyện Nam Trực), Phường Nam Phong",106.213,20.4038
tỉnh Ninh BÌnh,Vĩnh Trụ,xã,6,2822,36158,17.59,Trụ sở Huyện ủy - HĐND - UBND huyện Lý Nhân hiện nay,"Thị trấn Vĩnh Trụ, Xã Nhân Chính, Xã Nhân Khang",106.049,20.5482
tỉnh Ninh BÌnh,Vụ Bản,xã,6,921,26675,21.56,Trụ sở Huyện ủy - HĐND - UBND huyện Vụ Bản hiện nay,"Thị trấn Gôi, Xã Kim Thái, Xã Tam Thanh",106.081,20.3407
tỉnh Ninh BÌnh,Vũ Dương,xã,6,923,39429,30.59,Trụ sở xã Yên Dương hiện nay,"Xã Yên Mỹ (huyện Ý Yên), Xã Yên Bình, Xã Yên Dương, Xã Yên Ninh",106.037,20.3415
tỉnh Ninh BÌnh,Xuân Giang,xã,6,830,9234,86.06,Trụ sở xã Xuân Giang hiện nay,"Xã Xuân Tân, Xã Xuân Phú, Xã Xuân Giang",106.384,20.3242
tỉnh Ninh BÌnh,Xuân Hồng,xã,6,827,40698,27.61,Trụ sở xã Xuân Hồng hiện nay,"Xã Xuân Châu, Xã Xuân Thành, Xã Xuân Thượng, Xã Xuân Hồng",106.334,20.3408
tỉnh Ninh BÌnh,Xuân Hưng,xã,6,828,53539,23.17,Trụ sở xã Trà Lũ hiện nay,"Xã Xuân Vinh, Xã Trà Lũ, Xã Thọ Nghiệp",106.369,20.287
tỉnh Ninh BÌnh,Xuân Trường,xã,6,826,5669,122.92,Trụ sở Huyện uỷ - HĐND - UBND huyện Xuân Trường hiện nay,"Thị trấn Xuân Trường, Xã Xuân Phúc, Xã Xuân Ninh, Xã Xuân Ngọc",106.332,20.2647
tỉnh Ninh BÌnh,Ý Yên,xã,6,922,53419,46.73,Trụ sở Huyện ủy - HĐND - UBND huyện Ý Yên,"Xã Yên Phong, Xã Hồng Quang (huyện Ý Yên), Xã Yên Khánh, Thị trấn Lâm",105.999,20.3026
tỉnh Ninh BÌnh,Yên Cường,xã,6,925,9741,116.9,Trụ sở xã Yên Cường hiện nay,"Xã Yên Nhân, Xã Yên Lộc (huyện Ý Yên), Xã Yên Phúc, Xã Yên Cường",106.107,20.2804
tỉnh Ninh BÌnh,Yên Đồng,xã,6,927,35898,30.53,Trụ sở xã Yên Đồng hiện nay,"Xã Yên Đồng (huyện Ý Yên), Xã Yên Trị, Xã Yên Khang",106.067,20.2492
tỉnh Ninh BÌnh,Yên Khánh,xã,6,838,40134,29.88,Trụ sở Huyện Ủy - HĐNĐ - UBND huyện Yên Khánh hiện nay,"Thị trấn Yên Ninh, Xã Khánh Cư, Xã Khánh Vân, Xã Khánh Hải",106.053,20.1929
tỉnh Ninh BÌnh,Yên Mạc,xã,6,842,22524,20.6,Trụ sở xã Yên Mạc hiện nay,"Xã Yên Mỹ (huyện Yên Mô), Xã Yên Lâm, Xã Yên Mạc",106.019,20.0962
tỉnh Ninh BÌnh,Yên Mô,xã,6,882,35415,28.6,Trụ sở Huyện uỷ - HĐND - UBND huyện Yên Mô hiện nay,"Thị trấn Yên Thịnh, Xã Khánh Dương, Xã Yên Hòa",106.005,20.162
tỉnh Ninh BÌnh,Yên Sơn,phường,6,862,21196,35.86,Trụ sở xã Yên Sơn hiện nay,"Phường Tân Bình, Xã Quảng Lạc, Xã Yên Sơn",105.879,20.1922
tỉnh Ninh BÌnh,Yên Thắng,phường,6,866,28405,29.95,Trụ sở xã Yên Thắng hiện nay,"Xã Yên Thắng (huyện Yên Mô), Xã Khánh Thượng, Phường Yên Bình",105.964,20.1652
tỉnh Ninh BÌnh,Yên Từ,xã,6,769,31917,23.98,Trụ sở xã Yên Từ hiện nay,"Xã Yên Phong, Xã Yên Nhân (huyện Yên Mô), Xã Yên Từ",106.04,20.1355
